chunkId,content,StartPage,EndPage,heading,ContentWordCount,pdfName,contentType,image,summary
557,,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,(B)SpecificRoleI.PopiWillWorkUnderTheOverallSupervisionAndGuidanceOfNabardAndRsaAndShall",671,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The Memorandum of Agreement outlines the specific roles and responsibilities of the parties involved. Popi will work under the overall supervision and guidance of NABARD and RSA. The agreement is to be executed on stamp paper of appropriate value as per the respective state law. The specific roles and responsibilities of Popi are outlined in the agreement. The agreement emphasizes the supervision and guidance provided by NABARD and RSA.
559,"Physical documents are signed manually. Similarly, electronic documents, for example eforms, are required to be signed digitally using a Digital Signature Certificate. Documents required for getting Digital Signature or Digital Signature Certificate are as follows:- 
a. Self-attested PAN Card of Director b. Self-attested address proof of Director c. One colour photo",,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,Ii.RoleOfNabard",533,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"Physical and electronic documents require manual and digital signatures, respectively, using a Digital Signature Certificate. The required documents for obtaining a Digital Signature Certificate include a self-attested PAN Card and address proof of the Director, as well as a color photo."
560,,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,Ii.RoleOfNabard",100,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,table,,"The memorandum of agreement should be on stamp paper of appropriate value as per the respective state law. NABARD plays a crucial role in the implementation of the project. It provides financial assistance and support for various activities related to the project. NABARD also monitors the progress of the project and ensures compliance with its guidelines. Additionally, NABARD facilitates capacity building and training programs for the stakeholders involved in the project."
563,"Memorandum of Association is a Charter document by which a company is registered. It contains the name of the company, state in which registered office of the company is situated, objects of the Company, authorised capital and capital subscribed by the shareholders of the Company.",,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw),MemorandumOfUnderstanding",14,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The Memorandum of Association is a crucial document for registering a company, containing details such as the company name, location of the registered office, company objectives, authorized capital, and shareholder-subscribed capital. It is essential to ensure that the document is executed on stamp paper of the appropriate value as per the respective state law."
565,,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw),Between",66,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The document should be executed on stamp paper of appropriate value as per the respective state law.
567,Article of Association is the bye laws for the internal management of a company and defines the relationship between members and directors.,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw),And",47,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The Article of Association is the internal management bye-laws for a company and outlines the relationship between members and directors. It is typically executed on stamp paper of appropriate value as per the respective state law.
569,,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw),Whereas",209,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The document should be printed on stamp paper of appropriate value as per the respective state law.
571,"Registered office is the principal place of business and is used for all official communication of the company. The registered office does not have to be necessarily owned by the company, it may be in a rented premises. Also, a company can change its registered office any time after following specific procedures as mentioned in the Companies Act, 1956 within the same state or in a different state from the state in which it was originally registered.",,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw),I.SpecificRoleOfRsa",199,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The registered office is the main place of business and is used for all official communication of the company. It does not have to be owned by the company and can be in a rented premises. A company can change its registered office within the same state or in a different state by following procedures as mentioned in the Companies Act, 1956."
573,,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw),Ii.RoleOfNabard",407,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The role of NABARD is to provide credit for the promotion and development of agriculture, small-scale industries, cottage and village industries, handicrafts, and other rural crafts. It also supports all other allied economic activities in rural areas, promotes integrated development in rural areas, and provides training and research facilities in the field of rural banking. NABARD also supervises the Cooperative Banks and Regional Rural Banks (RRBs) and provides financial assistance to the institutions that help in the development of rural areas. Additionally, it also acts as a regulator for cooperative banks and RRBs."
575,"If a Section 8 Company gets registered under section 12A and 80G of Income Tax Act, it enjoys the following benefits:- 
a. Registration under Section 12A of Income Tax Act:- Income of Section 8 Company is 
exempt if it is registered under Section 12A of Income Tax Act. This is a one-time registration.  
b. Registration under Section 80G of Income Tax Act: Donors can claim tax deductions 
for donations to the Producer Organisation, if it is registered under Section 80G of Income Tax Act. This needs to be renewed after expiry of the validity period. Note:  Please refer to the Companies Act 1956 and Companies Act 2013 and also the notifications, thereof.",,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw),",212,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"A Section 8 Company registered under section 12A and 80G of the Income Tax Act enjoys benefits such as income exemption and tax deductions for donors. Registration under Section 12A exempts the company's income from taxation, and it is a one-time registration process. Donors can claim tax deductions for donations to the company if it is registered under Section 80G, although this registration needs to be renewed after the validity period expires. It is important to refer to the Companies Act 1956 and Companies Act 2013, as well as any related notifications."
576,,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw),",100,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,table,,The content is not available for summarization.
11,"7.1 What is the concept of value chain development? 
Value chain comprises all the activities at different yet interlinked stages that add value to a particular product through the different phases of production, including procurement of raw materials and other inputs. Usually, there are many actors along the value chain for producing, transforming/processing and bringing goods and services to end-consumers through a series of sequential activities. When the produce originates from agriculture, we call it an agricultural value chain. Let us take the case of milk. For producing milk, the farmer requires milch cattle, feed and fodder and shed for the cattle. After milking (once/twice a day), the milk is taken to the collection centre where the volume, fat and SNF contents are measured. From the collection centre, milk is transported to the Bulk Milk Chilling Unit, where the milk is filtered and chilled to keep it fresh. From there, it goes to Milk Processing Plant, where bacteria is de-activated through pasteurization, and different types of milk and milk products are made. Liquid milk (whole milk, toned milk, vitamin-A fortified milk) is made into packets and sent to wholesalers. The retailers get milk packets from the wholesalers and sell to the consumers through milk booth and/or through door delivery. Processed milk products like butter, curd, cheese, ghee etc., also reach the end-consumers from the processing facility thorough the same channel. The whole chain from purchasing of milch cattle to delivery of milk packets to consumers is the value chain for milk. Though value is added at each stage, major addition takes place through Milk Chilling, Pasteurisation and Processing. All the persons/agencies undertaking one or more activities in this chain are called the actors in the value chain.",,,"DepartmentOfAgriculture,Cooperation&Farmers'Welfare(Dac&Fw),1.Scheme",34,input/md/english\RevisedPM-KISANOperationalGuidelines(English).pdf,para,,"The concept of value chain development involves all activities that add value to a product through different stages of production. In the case of agricultural value chains, this includes activities from procurement of raw materials to delivering goods to end-consumers. Using the example of milk production, the value chain includes activities such as measuring volume and fat content, transportation to chilling units, pasteurization, and distribution to wholesalers and retailers. The major value addition in this chain occurs during milk chilling, pasteurization, and processing. All individuals or entities involved in these activities are considered actors in the value chain."
