chunkId,content,StartPage,EndPage,heading,ContentWordCount,pdfName,contentType,image,summary
57,45... के.-402 (माही) 2043 43.4 420-425 ८ ताप सहिष्णु। 46.. एम.पी.--3288 (जे.डब्लू 3288). 2044 23.2 424 ८ (नान-लाजिंग प्रजाति) लीफ एवं ब्लैक रस्ट अवरोधी,,,8. पूर्व-मैदानी क्षेत्र जनपद :,24,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
58,47.. डब्लू एच.4080 2044 30.8 454,,,8. पूर्व-मैदानी क्षेत्र जनपद :,6,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
59,"लीफ रस्ट, लीफ ब्लाइट एवं फ्लैक स्मट अवरोधी चपाती योग्य",,,8. पूर्व-मैदानी क्षेत्र जनपद :,10,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
60,48.. एम.पी.--3473 (जे.डब्लू -373) 2009 25.7 428 ८ रस्ट के प्रति उच्च अवरोधी| लाजिंग सहिष्णु,,,8. पूर्व-मैदानी क्षेत्र जनपद :,15,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
61,"49.._ राज-4420 2009 47.0 449 कण स्टेम रस्ट अवरोधी, चपाती बनाने योग्य",,,8. पूर्व-मैदानी क्षेत्र जनपद :,12,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
62,की तिथि कु./ हे. अवधि दिन ऊँचाई सेमी. अवरोधिता _-.._._._._._ 2 3 .25 . 5+ 07. ह ७कलकयग#्॒८ सिंचित दशा (समय से बुआई के लिए) : 4... देवा (के.-9407) 04.04.96 45-50. _ 430-435 405-440. रतुआ झुलसा एवं करनॉल बंट के लिए अवरोधी,,,8. पूर्व-मैदानी क्षेत्र जनपद :,42,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
63,2... के.-0307 06.02.07 55-60... 425-400 85-95 3. एच.पी.--734 (राजलक्ष्मी) 04.05.95 55-60. 430-440 85-96 तदैव 4... नरेन्द्र गेहूँ-4042 45.05.98 50-55. 435-440 85-95. तदैव 5. उजियार (के.--9006) 45.05.98 50-55. 430-435 405-440._ तदैव 8... पूसा व्हीट 3230 (एच.डी.3237)  2049 48.4 445,,,8. पूर्व-मैदानी क्षेत्र जनपद :,38,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
64,पीला एवं भूरा रस्ट अवरोधी एवं अच्छी 6... एच.यू डब्लू -468 09.06.99 55-60... _430-440 85-95 7. डी.एल.--784-3 (वैशाली) 47.08.93 45-50. 430-435 85-90 8... यूपी.--2382 06.04.99 60-65. 435-440 95-400 9. एच.पी.-4764 09.09.97 45-50... 435-440 90-95 40. डी.बी.डब्लू -7 2007 60-65. 425-435 95-400. रतुआ अवरोधी 44.. एच.यू डब्लू,,,8. पूर्व-मैदानी क्षेत्र जनपद :,46,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
65,4998 50-55. 445-420 न 42... पी.बी.डब्लू -443 2000 50-55. 425-435 90-95 43. पी.बी.डब्लू -343 4997 60-65. 425-440 90-95 44... एच.डी.--2824 2003 55-60... 425-435 90-400 45.. सी.बी.डब्लू,,,8. पूर्व-मैदानी क्षेत्र जनपद :,26,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
66,"2009 44.4 442-429 80-405 ताप सहिष्णु, चपाती एवं ब्रेड योग्य",,,8. पूर्व-मैदानी क्षेत्र जनपद :,10,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
67,आयरन एवं जिंक की अधिकता,,,8. पूर्व-मैदानी क्षेत्र जनपद :,5,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
68,46... के.-4006 2045 47.0 420-425 88-90. रतुआ एवं झुलसा अवरोधी,,,8. पूर्व-मैदानी क्षेत्र जनपद :,10,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
69,47... के.--607 (ममता) 2044 42.4 420-425 85-88. रतुआ एवं झुलसा अवरोधी,,,8. पूर्व-मैदानी क्षेत्र जनपद :,11,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
70,"48.. डी.बी.डब्लू-487 (करन वन्दना) 2049 48.8 420 ८ पीला एवं भूरो रस्ट अवरोधी (बायो- फोर्टीफाईड  प्रजाति-आयरन  43.4 प्रतिशत) 49. पूसा यशस्वी (एच.डी.--3226). 2049 57.5 442 न स्ट्रिप, लीफ एवं करनाल बनन्ट तथा ब्लैक रस्ट, पाउडरी मिलड्यू, फ्लैग स्मट एवं फूटराट के प्रति उच्च अवरोधी) 20. के.आर.एल. 283 2048 20.9 428-433 ८ लीफ ब्लाइट, करनॉल बनन्ट एवं हिल बन्ट के प्रति अवरोधी",,,8. पूर्व-मैदानी क्षेत्र जनपद :,61,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
71,"24. एच.आई. 8759 (पूसा तेजस). 2047 56.9 447 ८ उच्च प्रोटीन, जिंक एवं आयरन, पास्ता बनाने वाली प्रजाति। (बायो-फोर्टीफाइड प्रजाति- प्रोटीन 42.5 प्रतिशत, आयरन 44.4 पीपीएम, जिंक 42.8 पीपीएम)। 22... एच.डी. 347। 2047 28 430-440",,,8. पूर्व-मैदानी क्षेत्र जनपद :,35,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
72,"काला, पीला एवं भूरा रस्ट अवरोधी, उच्च जिंक एवं आयरन (बायो-फोर्टीफाइड प्रजाति- जिंक 47.4 पीपीएम) भमपआकाखाखणजण/:घैथै::थख।जजजज की तिथि कु./ हे. अवधि दिन ऊँचाई सेमी. अवरोधिता",,,8. पूर्व-मैदानी क्षेत्र जनपद :,25,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
