chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
38,"Unirrigated stage: K-8962, K-9465, K-935, HUW-533, HD-2888 Time of sowing: Throughout November irrigated stage: UP. 2338, WH-542, K-9006, HP-73, NW-042, UP. - 2382 K-907, HUW-468, PBW-343, K-307 Time of sowing: From 2nd fortnight of AD |्म्बर to 1st fortnight of December Irrigated condition: UP. -2338, HP-73., Malviya-468, PBW-373, Malviya-234, HD-2643, HP",8. Eastern Plains Districts:,"असिंचित दशा: के.-8962, के.-9465, के.-935, एच.यू डब्लू -533, एच.डी.-2888 बुआई का समय : ब. नवम्बर भर सिंचित दशा : यूपी.2338, डब्लू एच.-542, के.-9006, एच.पी.-73, एन.डब्लू-042, यूपी.-2382 के.-907, एच.यू डब्लू -468, पी.बी.डब्लू -343, के.-307 बुआई का समय : स. न|्म्बर के द्वितीय पक्ष से दिसम्बर का प्रथम पक्ष तक सिंचित दशा : यूपी.-2338, एच.पी.-73।, मालवीय-468, पी.बी.डब्लू-373, मालवीय-234, एच.डी.-2643, एच.पी",,,8. पूर्व-मैदानी क्षेत्र जनपद :,58,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
39,"NW-4044, UP-2425, K-9423, NW-2036, NW-076, HUW-50, K-307 for adjacent land: KRL-49, Lok-, NW-067, NW-076, KRL-20, and 23S.No. Species Notification Productivity Date of ripening from plant diseases S.No. / H. Duration Day Height cm. Obstacle gambling VI. I / Y Chhath... 48... 5... 65... A: Uncultivated state: 4. Maghar (K. -8027) 34.07.89 30-35 440-445 405-440 Conductive and abrasive barrier 2. Indra (K. - .8962) 04.04.96 25-35 90-440 440-420 3. Gomati (K. -- 9465) 45.05.98 28-35. 90-440 90-400 4. K. -- 9644 2000 35-40. . 405-440 95-440 5. Mandakini (K. 9354) 2004 30-35. 445-420 95-440 6. HDR-AA 45.05.90 25-35. 405-445 90-95 7. . HD-2888 2005 30-35. 420-425. 400-440._ Ratua inhibitor 8. Pusa Wheat 320 (H. D. 3237) 2049 48. 445",8. Eastern Plains Districts:,"एन.डब्लू-4044, यू.पी.-2425,, के.-9423, एन. डब्लू -2036, एन. डब्लू -076, एच.यू डब्लू -50, के-307 ऊसरीली भूमि के लिये : के.आर.एल-49,लोक-, एन. डब्लू-067, एन.डब्लू-076, के.आर. एल.-20, एवं 23",,,8. पूर्व-मैदानी क्षेत्र जनपद :,121,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
41,Yellow and brown rust resistant and good chapati qualityPusa Wheat 4642 (HD 4642) 2048 37.6425Pusa Wheat 4642 (HD 4642) 2048 37.6425Pusa Wheat 4642 (HD 4642) 2048 37.6425Pusa Wheat 4642 (HD 4642) 2048 37.6425,8. Eastern Plains Districts:,पीला एवं भूरा रस्ट अवरोधी एवं अच्छी चपाती क्वालटी,,,8. पूर्व-मैदानी क्षेत्र जनपद :,41,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
43,Yellow and brown rust resistant and heat tolerant. 40. K. 437 2048 30. 77 425For high-quality chapatis resistant to brown rust and leaf blightFor high-quality chapatis resistant to brown rust and leaf blight,8. Eastern Plains Districts:,पीला एवं भूरा रस्ट अवरोधी तथा ताप सहिष्णु। 40... के. 437 2048 30.7 425,,,8. पूर्व-मैदानी क्षेत्र जनपद :,40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
45,"AAI W-40 2048 45-50. 420-425Resistant to leaf rust, leaf blight and lodging and saturating. High temperature tolerantResistant to leaf rust, leaf blight and lodging and saturating. High temperature tolerantResistant to leaf rust, leaf blight and lodging and saturating. High temperature tolerant",8. Eastern Plains Districts:,44.. ए.ए.आई.डब्लू -40 2048 45-50. 420-425,,,8. पूर्व-मैदानी क्षेत्र जनपद :,48,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
47,Yellow and brown rust of 42. WH 4442 2045 48. 4 450-456 and tolerant of drought and logging. 43. Dolly. BW 440 2045 39. 0 440-434Brown and Black Rust and Karnal Bunt BarrierBrown and Black Rust and Karnal Bunt Barrier,8. Eastern Plains Districts:,42. डब्लू एच. 4442 2045 48.4 450-456 का पीला एवं भूरा रस्ट तथा सूखा एवं लाजिंगके प्रति सहिष्णु | 43. डली.बी.डब्लू 440 2045 39.0 440-434,,,8. पूर्व-मैदानी क्षेत्र जनपद :,41,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
49,44. NW 4048 (Narendra Wheat 4048) 2044 48. 3 423 Particulate matter inhibitory to all rusts in the normal state45. K-402 (Mahi) 2043 43. 4 420-425 8 Temperature tolerant. 46. MP-3288 (J. W 3288). 2044 23. 2 424 8 (Non-logging species) Leaf and black rust inhibitors,8. Eastern Plains Districts:,44... एन.डब्लू 4048 (नरेन्द्र गेहूँ 4048) 2044 48.3 423 कण सामान्य अवस्था में सभी रस्ट के लिए अवरोधी,,,8. पूर्व-मैदानी क्षेत्र जनपद :,42,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
51,"47. WH 4080 2044 30. 8 454Leaf rust, leaf blight, and flak smut resistant chapatisLeaf rust, leaf blight, and flak smut resistant chapatisLeaf rust, leaf blight, and flak smut resistant chapatisLeaf rust, leaf blight, and flak smut resistant chapatis",8. Eastern Plains Districts:,47.. डब्लू एच.4080 2044 30.8 454,,,8. पूर्व-मैदानी क्षेत्र जनपद :,46,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
53,"48. MP-3473 (J. W-373) 2009 25. 77 428 8 High resistance to rust. Lazing tolerantRaj-4420 2009 47. 0 449 Particle stem rust inhibitor, chapati makerRaj-4420 2009 47. 0 449 Particle stem rust inhibitor, chapati makerRaj-4420 2009 47. 0 449 Particle stem rust inhibitor, chapati maker",8. Eastern Plains Districts:,48.. एम.पी.--3473 (जे.डब्लू -373) 2009 25.7 428 ८ रस्ट के प्रति उच्च अवरोधी| लाजिंग सहिष्णु,,,8. पूर्व-मैदानी क्षेत्र जनपद :,51,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
55,The date of Ku / He. Duration Day Height cm. Inhibitivity _ -. _._._._._ 2 3. 25. 5 + 07. H7 Kalakayag #्॒8 Irrigated stage (for timely sowing): 4. Dewa (K. -9407) 04.04.96 45-50. _ 430-435 405-440.,8. Eastern Plains Districts:,की तिथि कु./ हे. अवधि दिन ऊँचाई सेमी. अवरोधिता _-.._._._._._ 2 3 .25 . 5+ 07. ह ७कलकयग#्॒८ सिंचित दशा (समय से बुआई के लिए) : 4... देवा (के.-9407) 04.04.96 45-50. _ 430-435 405-440. रतुआ झुलसा एवं करनॉल बंट के लिए अवरोधी,,,8. पूर्व-मैदानी क्षेत्र जनपद :,42,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
56,2. K-0307 06.02.07 55-60. . 425-400 85-95 3. HP-734 (Rajalakshmi) 04.05.95 55-60. 430-440 85-96 Tadaiv 4. . Narendra Wheat-4042 45.05.98 50-55. 435-440 85-95. Tadev 5. Ujiyar (K. 9006) 45.05.98 50-55. 430-435 405-440._ Tadaiv 8. Pusa Wheat 3230 (H. D. 3237) 2049 48. 445Yellow and brown rust resistant and good 6.. HUW-468 09.06.99 55-60. . _ 430-440 85-95 7. DL -- 784-3 (Vaishali) 47.08.93 45-50. 430-435 85-90 8. . UP. -- 2382 06.04.99 60-65. 435-440 95-400 9. HP-4764 09.09.97 45-50. . 435-440 90-95 40. DBW-7 2007 60-65. 425-435 95-400. Ratua barrier 44. H.U.W,8. Eastern Plains Districts:,2... के.-0307 06.02.07 55-60... 425-400 85-95 3. एच.पी.--734 (राजलक्ष्मी) 04.05.95 55-60. 430-440 85-96 तदैव 4... नरेन्द्र गेहूँ-4042 45.05.98 50-55. 435-440 85-95. तदैव 5. उजियार (के.--9006) 45.05.98 50-55. 430-435 405-440._ तदैव 8... पूसा व्हीट 3230 (एच.डी.3237)  2049 48.4 445,,,8. पूर्व-मैदानी क्षेत्र जनपद :,84,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
58,"4998 50-55. 445-420 No 42. PBW-443 2000 50-55. 425-435 90-95 43. PBW-343 4997 60-65. 425-440 90-95 44. .HD-2824 2003 55-60. . 425-435 90-400 45. CBW2009 44.4 442-429 80-405 Heat-tolerant, chapati and breadable2009 44.4 442-429 80-405 Heat-tolerant, chapati and breadable",8. Eastern Plains Districts:,4998 50-55. 445-420 न 42... पी.बी.डब्लू -443 2000 50-55. 425-435 90-95 43. पी.बी.डब्लू -343 4997 60-65. 425-440 90-95 44... एच.डी.--2824 2003 55-60... 425-435 90-400 45.. सी.बी.डब्लू,,,8. पूर्व-मैदानी क्षेत्र जनपद :,46,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
